clu	intron_length	meanUnprod	intron_length_bin
clu_10372	1940	0.0806906434316354	1-5kb
clu_10373	1213	0.00149994638069705	1-5kb
clu_1038	366	0.0112563806970509	<1kb
clu_10380	1385	0.0141664611260054	1-5kb
clu_10382	2205	0.0297163538873995	1-5kb
clu_10384	2695	0.0161443967828418	1-5kb
clu_104	241	0.00247187667560322	<1kb
clu_1040	2154	0.0267101072386059	1-5kb
clu_1041	3428	0.00660316353887399	1-5kb
clu_10421	19330	0.0997630294906166	5-20kb
clu_10426	3693	0.0814918230563003	1-5kb
clu_10438	14873	0.0973808310991957	5-20kb
clu_10439	1780	0.0378074530831099	1-5kb
clu_10441	1111	0.0299681233243968	1-5kb
clu_10463	1411	0.00685788203753351	1-5kb
clu_10464	3645	0.108546166219839	1-5kb
clu_10481	2430	0.0197498659517426	1-5kb
clu_10482	5454	0.028304691689008	5-20kb
clu_105091	80	0.00413246648793566	<1kb
clu_105092	2408	0.0637150670241287	1-5kb
clu_105093	1201	0.00389922252010724	1-5kb
clu_105094	842	0.0158707774798928	<1kb
clu_105099	6993	0.0565000268096515	5-20kb
clu_105100	4000	0.020068418230563	1-5kb
clu_105102	1490	0.0214771313672922	1-5kb
clu_105103	1479	0.0129521715817694	1-5kb
clu_105104	2305	0.0416165415549598	1-5kb
clu_105105	14625	0.0472369705093834	5-20kb
clu_105106	650	0.0183975067024129	<1kb
clu_105109	1099	0.0147400804289544	1-5kb
clu_105116	9870	0.0280705898123324	5-20kb
clu_105120	7067	0.0511281233243968	5-20kb
clu_105121	238	0.036567908847185	<1kb
clu_105124	5809	0.00300664879356568	5-20kb
clu_105156	2122	0.045262144772118	1-5kb
clu_105174	1298	0.00226335120643432	1-5kb
clu_105175	3858	0.0072716890080429	1-5kb
clu_105179	11429	0.00534394101876676	5-20kb
clu_105181	28933	0.0163470509383378	20-50kb
clu_105182	8024	0.0229195978552279	5-20kb
clu_105183	2331	0.00958364611260054	1-5kb
clu_105185	118	0.257562439678284	<1kb
clu_105195	376	6.60857908847185e-05	<1kb
clu_105196	829	0.0299792761394102	<1kb
clu_105198	2153	0.0131074530831099	1-5kb
clu_105199	2677	0.0200379892761394	1-5kb
clu_105200	566	0.00673804289544236	<1kb
clu_105201	2109	0.0201711796246649	1-5kb
clu_105204	17232	0.00636225201072386	5-20kb
clu_105210	19249	0.0982093833780161	5-20kb
clu_105211	5256	0.0913718498659517	5-20kb
clu_105212	4259	0.0220435120643432	1-5kb
clu_105213	5165	0.0150543967828418	5-20kb
clu_105214	3035	0.0172223860589812	1-5kb
clu_105224	3707	0.0685776139410188	1-5kb
clu_105225	4770	0.00846935656836461	1-5kb
clu_105226	4168	0.00894605898123324	1-5kb
clu_105235	99069	0.076583726541555	>50kb
clu_105286	11084	0.125962815013405	5-20kb
clu_105294	2173	0.0482477211796247	1-5kb
clu_105300	5569	0.143227506702413	5-20kb
clu_105304	14543	0.0427013404825737	5-20kb
clu_105305	1964	0.0392928418230563	1-5kb
clu_105308	62160	0.0222971581769437	>50kb
clu_105309	2487	0.0189016085790885	1-5kb
clu_10531	43822	0.0360571849865952	20-50kb
clu_10532	37605	0.029653163538874	20-50kb
clu_105320	2427	0.0611832439678284	1-5kb
clu_105321	2068	0.218811769436997	1-5kb
clu_105323	2866	0.0143874530831099	1-5kb
clu_105325	1804	0.00243731903485255	1-5kb
clu_105328	886	0.0192176139410188	<1kb
clu_10535	94436	0.0285528686327078	>50kb
clu_105403	3484	0.0159892761394102	1-5kb
clu_105411	23397	0.030897855227882	20-50kb
clu_105413	5802	0.0322433243967828	5-20kb
clu_105414	974	0.0312999195710456	<1kb
clu_105416	968	0.0087556836461126	<1kb
clu_105418	4408	0.00275632707774799	1-5kb
clu_105425	3087	0.103058766756032	1-5kb
clu_105428	5279	0.535644262734584	5-20kb
clu_105430	961	0.0684494638069705	<1kb
clu_105433	8352	0.0371821983914209	5-20kb
clu_105436	78497	0.029362600536193	>50kb
clu_105449	2812	0.0253127345844504	1-5kb
clu_105451	962	0.0521324128686327	<1kb
clu_105457	3193	0.0331802144772118	1-5kb
clu_105458	1350	0.0335568096514745	1-5kb
clu_105461	4437	0.629495174262735	1-5kb
clu_105462	3587	0.00703123324396783	1-5kb
clu_105467	6603	0.138086595174263	5-20kb
clu_105474	1174	0.0386908042895442	1-5kb
clu_105475	14562	0.042123109919571	5-20kb
clu_105477	6072	0.00930045576407507	5-20kb
clu_105480	1235	0.0514398391420912	1-5kb
clu_105482	55592	0.0192089544235925	>50kb
clu_105483	45365	0.0030102144772118	20-50kb
clu_105492	10990	0.294601796246649	5-20kb
clu_105493	939	0.0367444504021448	<1kb
clu_105497	2498	0.0256564879356568	1-5kb
clu_105499	3921	0.0254812600536193	1-5kb
clu_105506	96497	0.0159297319034853	>50kb
clu_105507	18684	0.0116959517426273	5-20kb
clu_105508	10623	0.00356812332439678	5-20kb
clu_105509	16541	0.0320726273458445	5-20kb
clu_105513	4543	0.00949552278820375	1-5kb
clu_10552	1155	0.184290375335121	1-5kb
clu_105532	68999	0.0107364879356568	>50kb
clu_105535	3291	0.00481938337801609	1-5kb
clu_105538	2381	0.00347107238605898	1-5kb
clu_105541	3225	0.105360348525469	1-5kb
clu_105544	7966	0.273331126005362	5-20kb
clu_105548	8197	0.0917324664879357	5-20kb
clu_10555	1737	0.0176044235924933	1-5kb
clu_105550	6701	0.0187803485254692	5-20kb
clu_105551	6302	0.0109623324396783	5-20kb
clu_105552	1102	0.0199497319034853	1-5kb
clu_105553	2170	0.136492252010724	1-5kb
clu_105554	2052	0.00432659517426273	1-5kb
clu_105555	1814	0.0907290616621984	1-5kb
clu_105562	8321	0.012133672922252	5-20kb
clu_105563	4399	0.01056418230563	1-5kb
clu_105569	28352	0.0154071849865952	20-50kb
clu_105571	3942	0.211411367292225	1-5kb
clu_105574	3381	0.0342293029490617	1-5kb
clu_105578	2727	0.00520351206434316	1-5kb
clu_105581	4428	0.0432098391420912	1-5kb
clu_105582	776	0.0337457104557641	<1kb
clu_105583	3399	0.014733726541555	1-5kb
clu_105590	8486	0.0060485254691689	5-20kb
clu_105592	17611	0.0123124932975871	5-20kb
clu_105593	32291	0.0502316085790885	20-50kb
clu_105596	2956	0.0787327882037533	1-5kb
clu_105599	8725	0.0617082305630027	5-20kb
clu_1056	515	0.0106013404825737	<1kb
clu_105603	7328	0.0177335120643432	5-20kb
clu_105604	18688	0.0327105361930295	5-20kb
clu_105606	34006	0.0306413136729223	20-50kb
clu_105611	5813	0.0249780428954424	5-20kb
clu_105613	25407	0.0022626273458445	20-50kb
clu_105614	9778	0.00904243967828418	5-20kb
clu_105615	13776	0.0638117426273458	5-20kb
clu_105616	33833	0.0161165683646113	20-50kb
clu_105625	426	0.00277662198391421	<1kb
clu_105633	673	0.0377641286863271	<1kb
clu_10564	2508	0.0137681233243968	1-5kb
clu_105668	3318	0.0282541018766756	1-5kb
clu_10567	830	0.0138550402144772	<1kb
clu_105670	6759	0.0814977211796247	5-20kb
clu_105679	31889	0.0300187131367292	20-50kb
clu_10568	6807	0.0300792225201072	5-20kb
clu_105680	32391	0.0247056300268097	20-50kb
clu_105690	29420	0.00327959785522788	20-50kb
clu_105692	2354	0.0109863806970509	1-5kb
clu_105698	876	0.000568230563002681	<1kb
clu_1057	1899	0.0966139946380697	1-5kb
clu_105722	37487	0.0211949865951743	20-50kb
clu_105723	69472	0.0546538069705094	>50kb
clu_105724	22250	0.018681018766756	20-50kb
clu_105725	27221	0.00779718498659517	20-50kb
clu_105734	4530	0.0191075603217158	1-5kb
clu_105735	20255	0.025967345844504	20-50kb
clu_105747	4193	0.0176787935656836	1-5kb
clu_10575	9807	0.0103404289544236	5-20kb
clu_10576	143	0.0101923860589812	<1kb
clu_105760	9179	0.0420464343163539	5-20kb
clu_105761	2221	0.0430418230563003	1-5kb
clu_105762	689	0.0463048793565684	<1kb
clu_105764	7569	0.00273396782841823	5-20kb
clu_105765	9357	0.155717882037534	5-20kb
clu_105768	9405	0.0429720375335121	5-20kb
clu_105772	5763	0.0302513941018767	5-20kb
clu_105775	315	0.00775024128686327	<1kb
clu_105776	2563	0.0059585254691689	1-5kb
clu_105777	3940	0.00865372654155496	1-5kb
clu_105778	860	0.0162577211796247	<1kb
clu_105779	1963	0.000947104557640751	1-5kb
clu_10578	2426	0.00755512064343164	1-5kb
clu_105785	105	0.00879072386058981	<1kb
clu_105786	88	0.0269468096514745	<1kb
clu_1058	5470	0.12087908847185	5-20kb
clu_10580	8885	0.01110581769437	5-20kb
clu_10584	611	0.0336730563002681	<1kb
clu_105846	6568	0.0040543163538874	5-20kb
clu_105847	691	0.0564537801608579	<1kb
clu_10585	10849	0.0121292225201072	5-20kb
clu_105853	7676	0.0013814745308311	5-20kb
clu_105854	23253	0.0188499195710456	20-50kb
clu_105856	2598	0.0112045308310992	1-5kb
clu_105858	2783	0.0773874530831099	1-5kb
clu_105859	12304	0.0112867828418231	5-20kb
clu_10586	2005	0.0654341286863271	1-5kb
clu_105861	1458	0.002581581769437	1-5kb
clu_105862	2823	0.0872311260053619	1-5kb
clu_10587	6317	0.0456850134048257	5-20kb
clu_10588	3543	0.0107902144772118	1-5kb
clu_105882	1772	0.016803672922252	1-5kb
clu_105884	2275	0.254344986595174	1-5kb
clu_1059	1868	0.023002091152815	1-5kb
clu_105916	8927	0.00367734584450402	5-20kb
clu_105918	1249	0.00527436997319035	1-5kb
clu_105920	7018	0.006861581769437	5-20kb
clu_105922	3036	0.00313916890080429	1-5kb
clu_105923	846	0.00970131367292225	<1kb
clu_105924	554	0.00400402144772118	<1kb
clu_105927	1615	0.0106285790884719	1-5kb
clu_105928	923	0.0844537533512064	<1kb
clu_105929	972	0.0271759249329759	<1kb
clu_105935	1375	0.0360538873994638	1-5kb
clu_105936	1117	0.00506608579088472	1-5kb
clu_105942	976	0.0120171045576408	<1kb
clu_105944	930	0.0250648793565684	<1kb
clu_105945	2135	0.0413077747989276	1-5kb
clu_105947	4859	0.0447424932975871	1-5kb
clu_105948	2763	0.0277919302949062	1-5kb
clu_106	1360	0.0228232171581769	1-5kb
clu_1060	46453	0.0818417962466488	20-50kb
clu_1061	400	0.0166150402144772	<1kb
clu_10628	2326	0.0206159517426273	1-5kb
clu_10649	1976	0.00808495978552279	1-5kb
clu_1065	727	0.0288668632707775	<1kb
clu_10651	2134	0.0302638069705094	1-5kb
clu_10653	502	0.029506836461126	<1kb
clu_106553	3950	0.0662692225201072	1-5kb
clu_106554	1925	0.24974345844504	1-5kb
clu_106563	20639	0.278020884718499	20-50kb
clu_106565	240	0.0532861126005362	<1kb
clu_106571	18714	0.0146229758713137	5-20kb
clu_106572	7296	0.00405962466487936	5-20kb
clu_106574	2624	0.113814235924933	1-5kb
clu_106576	423	0.0422444504021448	<1kb
clu_106578	6466	0.00759482573726542	5-20kb
clu_106584	6951	0.0243819839142091	5-20kb
clu_106585	5737	0.215715764075067	5-20kb
clu_106591	542	0.00656235924932976	<1kb
clu_106600	4087	0.0261369705093834	1-5kb
clu_106601	7288	0.0308226273458445	5-20kb
clu_106604	733	0.00615058981233244	<1kb
clu_106605	36994	0.00731206434316354	20-50kb
clu_106610	6684	0.0134457372654155	5-20kb
clu_106615	3477	0.00376702412868633	1-5kb
clu_106616	45732	0.0395449865951743	20-50kb
clu_106619	17371	0.0181834316353887	5-20kb
clu_106622	4545	0.0206800268096515	1-5kb
clu_106623	2625	0.0268003753351206	1-5kb
clu_106625	2918	0.0231566219839142	1-5kb
clu_106631	77	0.0468969436997319	<1kb
clu_106632	812	0.0284627077747989	<1kb
clu_106633	3645	0.153894048257373	1-5kb
clu_106634	6551	0.0609942091152815	5-20kb
clu_106644	2156	0.0195124128686327	1-5kb
clu_106646	420	0.00711120643431635	<1kb
clu_106652	2918	0.00995112600536193	1-5kb
clu_106653	850	0.00808490616621984	<1kb
clu_106656	4041	0.0222090348525469	1-5kb
clu_106657	9900	0.0143920643431635	5-20kb
clu_106658	54995	0.00543471849865952	>50kb
clu_106665	1222	0.00164391420911528	1-5kb
clu_106670	3428	0.0269066487935657	1-5kb
clu_1067	1779	0.0022958981233244	1-5kb
clu_106711	2128	0.141818016085791	1-5kb
clu_106715	4000	0.0246816353887399	1-5kb
clu_106723	1836	0.024304235924933	1-5kb
clu_106733	6284	0.00513139410187668	5-20kb
clu_106734	17558	0.0453697050938338	5-20kb
clu_106735	41555	0.0688328150134048	20-50kb
clu_106743	14360	0.00921241286863271	5-20kb
clu_106768	306	0.00394662198391421	<1kb
clu_106769	20131	0.0537500536193029	20-50kb
clu_106772	2246	0.022628471849866	1-5kb
clu_106773	37219	0.336411260053619	20-50kb
clu_106774	3369	0.00164828418230563	1-5kb
clu_106777	870	0.00819026809651474	<1kb
clu_106779	7817	0.0076654691689008	5-20kb
clu_106802	12153	0.00405278820375335	5-20kb
clu_106808	12975	0.0309501340482574	5-20kb
clu_106809	3743	0.00907707774798928	1-5kb
clu_106810	1316	0.0172048257372654	1-5kb
clu_106811	2382	0.00683654155495979	1-5kb
clu_106812	4947	0.00981734584450402	1-5kb
clu_106813	1954	0.17687600536193	1-5kb
clu_106814	1553	0.00158482573726542	1-5kb
clu_106817	1065	0.0170425737265416	1-5kb
clu_106825	595	0.0298369436997319	<1kb
clu_106826	4781	0.00866646112600536	1-5kb
clu_106827	3001	0.00337871313672922	1-5kb
clu_106836	2780	0.0233950938337802	1-5kb
clu_106837	3951	0.0173681501340483	1-5kb
clu_106839	1581	0.00501549597855228	1-5kb
clu_106840	36945	0.0520574798927614	20-50kb
clu_106844	7321	0.154628445040214	5-20kb
clu_106859	428	0.0185989008042895	<1kb
clu_106861	16780	0.0148953887399464	5-20kb
clu_106870	37767	0.00974965147453083	20-50kb
clu_106874	5201	0.0065955764075067	5-20kb
clu_106875	8711	0.00106785522788204	5-20kb
clu_106901	6269	0.00458697050938338	5-20kb
clu_106904	527	1.06702412868633e-05	<1kb
clu_106905	1601	0.103042922252011	1-5kb
clu_106911	3974	0.0713649329758713	1-5kb
clu_106913	14041	0.177212332439678	5-20kb
clu_106916	21606	0.028475254691689	20-50kb
clu_106922	1683	0.517925147453083	1-5kb
clu_106926	3125	0.00358093833780161	1-5kb
clu_106928	2670	0.00860042895442359	1-5kb
clu_106937	14037	0.026291528150134	5-20kb
clu_106938	4530	0.00583742627345844	1-5kb
clu_106939	7861	0.0111028418230563	5-20kb
clu_106940	22357	0.386124048257373	20-50kb
clu_106941	2532	0.0113612332439678	1-5kb
clu_106942	4535	0.00221761394101877	1-5kb
clu_106949	5939	0.249184959785523	5-20kb
clu_106950	3299	0.0111949865951743	1-5kb
clu_106951	998	0.0767688739946381	<1kb
clu_106966	6613	0.0120419302949062	5-20kb
clu_106967	669	0.0178739678284182	<1kb
clu_106970	1677	0.0204192225201072	1-5kb
clu_106977	1848	0.00505018766756032	1-5kb
clu_106980	3140	0.00336016085790885	1-5kb
clu_106983	45444	0.00377766756032172	20-50kb
clu_106984	6317	0.0463776943699732	5-20kb
clu_106985	2932	0.0124392493297587	1-5kb
clu_106996	2456	0.00914018766756032	1-5kb
clu_106997	5855	0.0471508847184987	5-20kb
clu_107001	3025	0.167111286863271	1-5kb
clu_107024	4117	0.0434408579088472	1-5kb
clu_10704	339	0.0141528686327078	<1kb
clu_107040	2292	0.0309512600536193	1-5kb
clu_107041	120	0.00517672922252011	<1kb
clu_107042	6442	0.13037581769437	5-20kb
clu_107054	21958	0.011287399463807	20-50kb
clu_107072	8606	0.0202804825737265	5-20kb
clu_107078	124	0.00261447721179625	<1kb
clu_107080	2465	0.00392879356568365	1-5kb
clu_107081	19696	0.0394142627345845	5-20kb
clu_107085	97607	0.0332288203753351	>50kb
clu_107092	3470	0.00613528150134048	1-5kb
clu_107095	260	0.0174396514745308	<1kb
clu_107099	3474	0.0154202412868633	1-5kb
clu_107102	3019	0.0395319571045576	1-5kb
clu_107103	2790	0.0353967828418231	1-5kb
clu_107111	1074	0.0154744235924933	1-5kb
clu_107112	2025	0.0253838605898123	1-5kb
clu_107115	12653	0.0150389008042895	5-20kb
clu_107116	4516	0.0369190348525469	1-5kb
clu_107126	493	0.0284147721179625	<1kb
clu_107131	7601	0.12588855227882	5-20kb
clu_107138	6315	0.00732632707774799	5-20kb
clu_10715	1451	0.0702675067024129	1-5kb
clu_107153	17987	0.0227324128686327	5-20kb
clu_107155	2648	0.0234417426273458	1-5kb
clu_107156	1638	0.152621394101877	1-5kb
clu_10716	1164	0.015619490616622	1-5kb
clu_107162	437	0.169387613941019	<1kb
clu_107163	679	0.0188688471849866	<1kb
clu_107164	5448	0.00749281501340483	5-20kb
clu_107172	1904	0.0227586327077748	1-5kb
clu_107173	1297	0.0273706166219839	1-5kb
clu_107174	2143	0.111447319034853	1-5kb
clu_107175	8942	0.0406443163538874	5-20kb
clu_107179	7588	0.00828428954423593	5-20kb
clu_107180	32631	0.0199050134048257	20-50kb
clu_107183	6293	0.00936351206434316	5-20kb
clu_107184	203	0.0238656568364611	<1kb
clu_107187	53487	0.218183726541555	>50kb
clu_10719	979	0.00530882037533512	<1kb
clu_107193	1424	0.0715893029490617	1-5kb
clu_107197	5278	0.0503077747989276	5-20kb
clu_10720	556	0.128538391420912	<1kb
clu_107203	3120	0.155131903485255	1-5kb
clu_10721	5129	0.0867149597855228	5-20kb
clu_107210	31114	0.125939463806971	20-50kb
clu_107213	1682	0.00598563002680965	1-5kb
clu_107217	3211	0.225015335120643	1-5kb
clu_107220	5502	0.0268350402144772	5-20kb
clu_107223	9587	0.0530302680965147	5-20kb
clu_107225	6945	0.138672439678284	5-20kb
clu_107229	3540	0.00985691689008043	1-5kb
clu_10724	2886	0.0682149597855228	1-5kb
clu_107249	8314	0.0149099195710456	5-20kb
clu_10725	1189	0.0656376139410188	1-5kb
clu_10727	1119	0.0141009919571046	1-5kb
clu_10728	4497	0.172927238605898	1-5kb
clu_107293	4743	0.0523599463806971	1-5kb
clu_107296	11104	0.0254921715817694	5-20kb
clu_107301	1336	0.0613045308310992	1-5kb
clu_107304	1040	0.0536912064343164	1-5kb
clu_107313	1910	0.0348748525469169	1-5kb
clu_10732	635	0.123200509383378	<1kb
clu_107326	2300	0.155943592493298	1-5kb
clu_107327	7915	0.00968616621983914	5-20kb
clu_107330	3241	0.0374452010723861	1-5kb
clu_10734	472	0.0121408042895442	<1kb
clu_107386	1483	0.0353701072386059	1-5kb
clu_107387	3794	0.0242398659517426	1-5kb
clu_107388	3821	0.0486995442359249	1-5kb
clu_107389	13419	0.0533130831099196	5-20kb
clu_107391	3585	0.0536375335120643	1-5kb
clu_107392	9234	0.282562305630027	5-20kb
clu_107393	3954	0.099005308310992	1-5kb
clu_107395	9347	0.021433672922252	5-20kb
clu_107397	842	0.0204279624664879	<1kb
clu_107399	704	0.00848855227882037	<1kb
clu_107400	1046	0.00663764075067024	1-5kb
clu_107401	1971	0.0104934316353887	1-5kb
clu_107404	18645	0.028379436997319	5-20kb
clu_107410	678	0.0173672654155496	<1kb
clu_107411	3115	0.0107095442359249	1-5kb
clu_107412	997	0.0177006434316354	<1kb
clu_107413	4095	0.0226802949061662	1-5kb
clu_107418	2162	0.0196364611260054	1-5kb
clu_107424	4349	0.102769758713137	1-5kb
clu_107432	6320	0.425573619302949	5-20kb
clu_10745	11381	0.0377069973190349	5-20kb
clu_10746	15839	0.232038579088472	5-20kb
clu_107460	10957	0.00974876675603217	5-20kb
clu_107461	21564	0.0411845576407507	20-50kb
clu_10747	8510	0.0577028954423593	5-20kb
clu_10748	3574	0.0264498391420912	1-5kb
clu_10749	9992	0.0645771045576407	5-20kb
clu_10754	524	0.00675729222520107	<1kb
clu_10767	1316	0.0669791957104558	1-5kb
clu_10768	994	0.568533726541555	<1kb
clu_10769	1165	0.0368200536193029	1-5kb
clu_1077	93	0.00135418230563003	<1kb
clu_10772	18899	0.35604654155496	5-20kb
clu_10773	903	0.0258332171581769	<1kb
clu_10775	5487	0.00716439678284182	5-20kb
clu_10776	1170	0.0399630831099196	1-5kb
clu_10777	2366	0.0342870241286863	1-5kb
clu_10778	1118	0.00377713136729223	1-5kb
clu_1078	458	0.0293158713136729	<1kb
clu_10781	1374	0.0170847721179625	1-5kb
clu_10782	1102	0.0930779356568365	1-5kb
clu_10783	835	0.0129575603217158	<1kb
clu_10789	2526	0.00647053619302949	1-5kb
clu_10795	2704	0.00721428954423593	1-5kb
clu_10798	4839	0.00557139410187668	1-5kb
clu_10799	4540	0.00776093833780161	1-5kb
clu_108095	1737	0.00824758713136729	1-5kb
clu_108096	561	0.0809165147453083	<1kb
clu_108097	361	0.00314171581769437	<1kb
clu_108106	183	0.00205026809651475	<1kb
clu_108116	1525	0.208085871313673	1-5kb
clu_108120	73	0.0035958981233244	<1kb
clu_108142	9886	0.00871506702412869	5-20kb
clu_108143	896	0.0140779624664879	<1kb
clu_108157	162	0.0291785790884719	<1kb
clu_108160	258	0.00543471849865952	<1kb
clu_108162	179	0.00365364611260054	<1kb
clu_108177	109	0.00973439678284182	<1kb
clu_108178	316	0.0139481233243968	<1kb
clu_108190	360	0.00059402144772118	<1kb
clu_108193	4193	0.00468600536193029	1-5kb
clu_108268	87	0.0053556836461126	<1kb
clu_108269	321	0.0141142627345844	<1kb
clu_108270	274	0.0211059785522788	<1kb
clu_108271	254	0.00267241286863271	<1kb
clu_108273	221	0.00712184986595174	<1kb
clu_108275	74	0.00846914209115282	<1kb
clu_108280	85	0.011236327077748	<1kb
clu_108283	529	0.033537345844504	<1kb
clu_108284	149	0.0182990080428954	<1kb
clu_108291	278	0.00398083109919571	<1kb
clu_10830	2682	0.0404547721179625	1-5kb
clu_108303	167	0.0193952278820375	<1kb
clu_108304	332	0.0350129758713137	<1kb
clu_108307	103	0.02758418230563	<1kb
clu_108309	2138	0.0419022520107239	1-5kb
clu_10831	825	0.0320425737265416	<1kb
clu_108316	754	0.149263056300268	<1kb
clu_108317	649	0.0117683646112601	<1kb
clu_108319	4303	0.222360134048257	1-5kb
clu_108322	1846	0.022867855227882	1-5kb
clu_108324	324	0.0293417694369973	<1kb
clu_108342	3170	0.0724903753351206	1-5kb
clu_108343	2075	0.0341315013404826	1-5kb
clu_108344	2838	0.0280781769436997	1-5kb
clu_108348	6122	0.00848675603217158	5-20kb
clu_108355	2468	0.0242483109919571	1-5kb
clu_108356	966	0.00541112600536193	<1kb
clu_108367	73975	0.0668396514745308	>50kb
clu_108371	8916	0.0208792225201072	5-20kb
clu_108372	28975	0.00521361930294906	20-50kb
clu_10839	4408	0.000288981233243968	1-5kb
clu_108394	1710	0.00837721179624665	1-5kb
clu_108401	1985	0.00116426273458445	1-5kb
clu_108402	4751	0.0324182573726542	1-5kb
clu_108403	27666	0.00677337801608579	20-50kb
clu_108407	2144	0.0170701340482574	1-5kb
clu_108424	3609	0.00412865951742627	1-5kb
clu_108439	1197	0.00808455764075067	1-5kb
clu_108440	1120	0.00325369973190349	1-5kb
clu_108450	1098	0.0263050134048257	1-5kb
clu_108453	2645	0.0592179624664879	1-5kb
clu_108454	1426	0.234659034852547	1-5kb
clu_108455	11309	0.0158871313672922	5-20kb
clu_108456	1674	0.104858820375335	1-5kb
clu_108457	3068	0.0128966756032172	1-5kb
clu_108458	5523	0.0280194101876676	5-20kb
clu_108459	798	0.00274544235924933	<1kb
clu_10846	5433	0.196181152815013	5-20kb
clu_108462	658	0.667745040214477	<1kb
