Gene_name	medUPratio	meanrpkm	rpkm_bin
GABPB1	0.00199	0.46137748688451	Q2
GABPB2	0.04825	0.146712477931469	Q1 - lowly expressed
GAK	0.00892	1.2427537559282	Q3
GALE	0.00162	10.3732320486447	Q5 - highly expressed
GALK2	0.0118	0.169823724323181	Q1 - lowly expressed
GALM	0.01111	0.0970950381176815	Q1 - lowly expressed
GALNS	0.01754	0.161363356803796	Q1 - lowly expressed
GALNT1	0.00295	0.472277093701219	Q2
GALNT10	0.00743	0.156259274288989	Q1 - lowly expressed
GALNT11	0.00667	0.138168566090043	Q1 - lowly expressed
GALNT18	0.0087	0.0388337780253578	Q1 - lowly expressed
GALNT2	0.00095	0.433743472615002	Q2
GALNT6	0.0045	0.306519085839558	Q2
GALNT7	0.00283	0.149115072244499	Q1 - lowly expressed
GALT	0.02016	1.29303520410344	Q3
GANAB	0.00072	14.2851793593358	Q5 - highly expressed
GANC	0.00775	0.45715665030789	Q2
GAPDH	5e-05	3265.82064228623	Q5 - highly expressed
GAPVD1	0.00304	0.474705811088305	Q2
GARNL3	0.04545	0.0341234423091184	Q1 - lowly expressed
GARS1	0.0028	7.58586598610376	Q5 - highly expressed
GART	0.00173	5.0538718484794	Q5 - highly expressed
GAS2	0.0102	0.0544610921017304	Q1 - lowly expressed
GAS7	0.001	0.144856184855477	Q1 - lowly expressed
GAS8	0.02094	0.358623030252401	Q2
GATAD1	0.05298	0.682353989242528	Q3
GATAD2A	0.00463	0.494114078872904	Q2
GATAD2B	0.00307	0.142115369482653	Q1 - lowly expressed
GATB	0.00587	0.41335622063313	Q2
GATD3	0.00588	0.64295400945735	Q3
GATM	0.00046	3.37703118568341	Q4
GBA1	0.00483	2.56386314191883	Q4
GBA2	0.01961	3.06317445749736	Q4
GBE1	0.00419	1.08684957902509	Q3
GBF1	0.00095	1.243730871934	Q3
GBP2	0.00741	1.80503802761404	Q4
GBP3	0.04	0.366004350482172	Q2
GCA	0.00179	0.865665044986608	Q3
GCAT	0.00578	1.80170784691519	Q4
GCC2	0.00464	0.688406568649302	Q3
GCDH	0.00426	2.38426977990253	Q4
GCFC2	0.0073	0.678249401689332	Q3
GCH1	0.0198	0.295578716553125	Q2
GCLM	0.00671	0.494012036591914	Q2
GCN1	0.00192	4.57873296378419	Q5 - highly expressed
GCNT2	0.08333	0.0107982487882547	Q1 - lowly expressed
GCSAM	0.01021	7.28328253378962	Q5 - highly expressed
GDAP2	0.0125	0.213403150127209	Q2
GDI2	0.00021	5.559814993803	Q5 - highly expressed
GDPD3	0.03125	0.252740757830488	Q2
GDPD5	0.01575	0.113965846047394	Q1 - lowly expressed
GEMIN2	0.00171	1.5280564882126	Q4
GEMIN5	0.00216	1.23871470949939	Q3
GEMIN7	0.01449	0.945532903447334	Q3
GEN1	0.0283	0.628987968235787	Q3
GET3	0.00132	7.27613047518535	Q5 - highly expressed
GFM2	0.0068	1.47969780728329	Q3
GFOD1	0.18182	0.00427815943296367	Q1 - lowly expressed
GFPT1	0.00087	2.53615083385203	Q4
GGA1	0.00735	2.51397611927729	Q4
GGA2	0.00441	3.0251383610292	Q4
GGA3	0.00481	2.06529553591643	Q4
GGCT	0.08174	4.57662746851804	Q5 - highly expressed
GGCX	0.0125	0.510500403061671	Q2
GGNBP2	0.03037	1.86355926081834	Q4
GGT1	0.00382	0.53304366461395	Q2
GGT7	0.00694	0.215883465709849	Q2
GHDC	0.00342	3.00958863966689	Q4
GID8	0.00318	3.67397961683744	Q4
GIGYF1	0.0047	2.31549816145572	Q4
GIN1	0.0098	0.148165493421135	Q1 - lowly expressed
GINM1	0.00311	2.08691821122584	Q4
GINS4	0.00126	1.39429237460286	Q3
GIPR	0.05882	0.346702588221477	Q2
GIT2	0.00647	1.0921018859131	Q3
GK5	0.06504	0.154374619901585	Q1 - lowly expressed
GKAP1	0.04762	0.0708793636070348	Q1 - lowly expressed
GLB1	0.00206	0.515254759241059	Q2
GLCCI1	0.13043	0.258593339731876	Q2
GLCE	0.28571	0.00634688846012898	Q1 - lowly expressed
GLDC	0.00157	0.939167543048196	Q3
GLE1	0.00467	2.17312746684193	Q4
GLMN	0.01293	0.690664994033381	Q3
GLMP	0.03252	2.71333118764711	Q4
GLO1	0.00052	4.24007923408575	Q4
GLRX	0.00251	0.686196385386774	Q3
GLRX3	0.00279	4.04413871846107	Q4
GLRX5	0.00508	1.04633194825231	Q3
GLS	0.00672	2.99762708251275	Q4
GLT1D1	0.02206	0.100449049914692	Q1 - lowly expressed
GLT8D1	0.01047	3.82565353133546	Q4
GLTP	0.01508	0.489904595108388	Q2
GLUD1	0.00074	4.06776514630592	Q4
GLYR1	0.02249	2.49218060345523	Q4
GM2A	0.01273	0.906448671871444	Q3
GMCL1	0.00704	0.483679659040267	Q2
GMDS	0.00325	0.0724364905393919	Q1 - lowly expressed
GMEB2	0.00766	0.334912594103738	Q2
GMIP	0.00213	5.28762887842995	Q5 - highly expressed
GMNN	0.0011	4.88057483137577	Q5 - highly expressed
GMPPA	0.00577	5.4318250218458	Q5 - highly expressed
GMPPB	0.00324	6.77545320172151	Q5 - highly expressed
GMPR2	0.00332	10.5438234694881	Q5 - highly expressed
GMPS	0.00054	3.08110589282048	Q4
GNA12	0.01205	0.0848413695787186	Q1 - lowly expressed
GNA13	0.00993	0.264311345212954	Q2
GNB1	2e-04	4.14929476381565	Q4
GNB5	0.00209	0.2895765951043	Q2
GNG5	0.00126	17.4557544123929	Q5 - highly expressed
GNG7	0.00709	0.175672120453712	Q1 - lowly expressed
GNGT2	0.07692	2.2020568558783	Q4
GNL1	0.00207	4.67494728189861	Q5 - highly expressed
GNL2	0.00036	4.76205042022276	Q5 - highly expressed
GNL3	0.00298	26.7514321453687	Q5 - highly expressed
GNPAT	0.00468	3.32346312108023	Q4
GNPDA2	0.00719	0.390830642712698	Q2
GNPNAT1	0.00402	1.07494117696647	Q3
GNPTAB	0.00208	0.571815148677865	Q2
GNPTG	0.0027	1.98869032610905	Q4
GOLGA1	0.00477	0.423564626226641	Q2
GOLGA3	0.00214	0.766912934955278	Q3
GOLGA4	0.00329	0.48047268113975	Q2
GOLGA6L4	0.5	0.0245182069515754	Q1 - lowly expressed
GOLGA6L9	0.2037	0.581735816066825	Q2
GOLGA8A	0.01684	2.33502321036882	Q4
GOLGA8B	0.03524	2.18754638373366	Q4
GOLGB1	0.01815	0.818681071056318	Q3
GOLIM4	0.00743	0.448591520990384	Q2
GOLM2	0.00102	0.364490076474897	Q2
GOLPH3	0.00522	0.463161041025348	Q2
GOLPH3L	0.01786	0.32219677823764	Q2
GOLT1B	0.04027	0.885366158549988	Q3
GON4L	0.00815	0.460639134132564	Q2
GOPC	0.00287	0.478501185337021	Q2
GORAB	0.2439	0.276956022487424	Q2
GORASP1	0.02564	0.66521511407676	Q3
GORASP2	0.00513	3.37156888846736	Q4
GOSR1	0.00394	0.967516050836994	Q3
GOSR2	0.00187	0.594633302025005	Q2
GOT1	0.00107	1.95558993240163	Q4
GOT2	0.00102	4.79801448278678	Q5 - highly expressed
GPAA1	0.00107	6.49707901937312	Q5 - highly expressed
GPALPP1	0.00662	0.6203061963978	Q3
GPAT4	0.00916	1.67852312671119	Q4
GPATCH1	0.00476	0.362757822378242	Q2
GPATCH2	0.01695	0.0279435246017946	Q1 - lowly expressed
GPATCH2L	0.01266	0.28448263741465	Q2
GPATCH8	0.02789	0.108507415022288	Q1 - lowly expressed
GPBP1	0.00165	1.18194641541757	Q3
GPBP1L1	0.01855	1.8186703066855	Q4
GPC2	0.05405	0.114438622101524	Q1 - lowly expressed
GPC5	0.25	0.00142269755744631	Q1 - lowly expressed
GPCPD1	0.01058	1.4094377882699	Q3
GPHN	0.00256	0.163777591419147	Q1 - lowly expressed
GPI	0.00129	41.8538862596993	Q5 - highly expressed
GPN1	0.00082	3.97066634458485	Q4
GPR107	0.00357	0.3076139830979	Q2
GPR108	0.00081	9.73158189338468	Q5 - highly expressed
GPR132	0.16327	0.332250302624975	Q2
GPR135	1	0.00863623795138297	Q1 - lowly expressed
GPR137	0.03093	0.63956739337525	Q3
GPR137B	0.04626	0.387533944253904	Q2
GPR146	0.46429	0.0210877013889371	Q1 - lowly expressed
GPR157	0.02083	0.0899794168042991	Q1 - lowly expressed
GPR15LG	0.03321	0.209239723927766	Q1 - lowly expressed
GPR160	0.05564	0.303134187482755	Q2
GPR180	0.01887	0.451216872976498	Q2
GPR19	0.09524	0.0392107232975604	Q1 - lowly expressed
GPR55	0.5	0.0345982834453181	Q1 - lowly expressed
GPR68	0.5	0.00783248152290662	Q1 - lowly expressed
GPR89A	0.02394	0.405924867833059	Q2
GPR89B	0.03673	0.448433961462917	Q2
GPS1	0.00045	18.4315613329616	Q5 - highly expressed
GPS2	0.00093	16.3770692224791	Q5 - highly expressed
GPSM3	0.0401	14.2708345630351	Q5 - highly expressed
GRAMD1A	0.00518	4.42544697879762	Q5 - highly expressed
GRAMD2B	0.00142	0.191767569193533	Q1 - lowly expressed
GRAMD4	0.00298	0.142902602123653	Q1 - lowly expressed
GRAP	0.0101	0.821206201876571	Q3
GRB2	0.0014	1.90942242305497	Q4
GRHPR	0.00325	16.0686840759781	Q5 - highly expressed
GRIK4	0.03774	0.00442277614354121	Q1 - lowly expressed
GRK2	0.00165	20.0728630556155	Q5 - highly expressed
GRK3	0.01041	0.57022074077273	Q2
GRK5	0.00419	0.214763975636025	Q2
GRK6	0.00467	3.37356592385206	Q4
GRN	5e-04	37.6830909630345	Q5 - highly expressed
GRSF1	0.00296	6.10611002799275	Q5 - highly expressed
GSAP	0.01655	0.266737789319263	Q2
GSDMB	0.0375	0.676539490463833	Q3
GSDMD	0.00161	5.28596635523473	Q5 - highly expressed
GSDME	8e-04	2.10822993483347	Q4
GSE1	0.00379	0.0385134269126848	Q1 - lowly expressed
GSK3A	0.00403	5.35987433252953	Q5 - highly expressed
GSN	0.00282	0.251016844412444	Q2
GSPT1	0.00045	4.22461247500367	Q4
GSS	0.00223	3.0699222791594	Q4
GSTK1	0.00082	4.42004943831548	Q5 - highly expressed
GSTM2	0.01644	1.08777099092634	Q3
GSTM4	0.01333	2.02790356933566	Q4
GSTO1	0.0015	4.14817287667486	Q4
GSTP1	0.00058	269.738732876983	Q5 - highly expressed
GTDC1	0.02828	0.0374665464152791	Q1 - lowly expressed
GTF2A1	0.00448	0.431360313945266	Q2
GTF2B	0.00509	1.11028907427097	Q3
GTF2E2	0.00283	0.885197613054358	Q3
GTF2F1	0.00152	9.14051247744597	Q5 - highly expressed
GTF2F2	0.00337	0.263503753958388	Q2
GTF2H1	0.00404	1.61339882859932	Q4
GTF2H2	0.02174	1.81473767234022	Q4
GTF2H2C	0.00138	1.42646688684722	Q3
GTF2H3	0.00537	1.52122835475641	Q4
GTF2H4	0.00424	8.12816590281008	Q5 - highly expressed
GTF2I	0.00264	2.4234846587945	Q4
GTF2IRD2B	0.01053	0.120292163048591	Q1 - lowly expressed
GTF3A	0.00856	22.2017219955682	Q5 - highly expressed
GTF3C2	0.00182	3.67283887534081	Q4
GTF3C3	0.00209	2.37817311148453	Q4
GTF3C4	0.00575	0.392478916803507	Q2
GTF3C6	0.0023	10.112102200951	Q5 - highly expressed
GTPBP1	0.01912	2.29716556143537	Q4
GTPBP10	0.00431	0.411069479469528	Q2
GTPBP2	0.00623	1.83255149374201	Q4
GTPBP4	0.00088	5.74430292259947	Q5 - highly expressed
GTPBP8	0.00629	0.434873442273115	Q2
GUCD1	0.00554	1.75229648704454	Q4
GUCY1B1	0.00177	0.775712929581769	Q3
GUF1	0.02128	2.09831968318701	Q4
GUK1	0.0041	19.0621328565755	Q5 - highly expressed
GUSB	0.04509	2.87081936180166	Q4
GYPC	0.00253	1.37792170581644	Q3
GYPE	0.3	0.0257359096787979	Q1 - lowly expressed
GYS1	0.00138	4.39647201104308	Q5 - highly expressed
GZF1	0.07895	0.376340226960199	Q2
H2AC6	0.75728	0.270543819054916	Q2
H2AX	1	1.29073242236478	Q3
H2AZ1	0.00342	243.779041314622	Q5 - highly expressed
H2AZ2	0.00078	5.63228094353944	Q5 - highly expressed
H2BC11	0.25	0.319912806105353	Q2
H2BC15	0.28571	0.0235151827173737	Q1 - lowly expressed
H2BC5	0.10526	0.153564055667701	Q1 - lowly expressed
H3C6	0.4	0.087526426333412	Q1 - lowly expressed
H4C14	1	0.188560687764267	Q1 - lowly expressed
H4C15	1	0.0922441348168126	Q1 - lowly expressed
H4C16	0.81818	0.193355416939203	Q1 - lowly expressed
H4C8	1	0.144428570961154	Q1 - lowly expressed
HAAO	0.03183	0.982300997082018	Q3
HACD2	0.0027	0.127040827725478	Q1 - lowly expressed
HACD4	0.11881	0.493517966961073	Q2
HACE1	0.01587	0.123148473814471	Q1 - lowly expressed
HACL1	0.00235	1.34948432716775	Q3
HADH	0.00386	1.95620995848749	Q4
HADHA	0.00082	10.1871440717125	Q5 - highly expressed
HADHB	0.00211	4.19495781649473	Q4
HARS1	0.00294	8.30287525141478	Q5 - highly expressed
HAT1	0.00455	2.18119355439657	Q4
HAUS1	0.00557	3.57807544647138	Q4
HAUS2	0.01246	1.00815876873542	Q3
HAUS4	0.00154	10.1018893593599	Q5 - highly expressed
HAUS5	0.00422	2.67423101564937	Q4
HAUS8	0.00172	1.40064147164973	Q3
HBP1	0.00204	0.623253875208737	Q3
HBS1L	0.00188	0.822967524760251	Q3
HCFC2	0.02597	0.374648514533372	Q2
HCG22	0.60714	0.201902448456706	Q1 - lowly expressed
HCK	0.00247	0.798952119673011	Q3
HCLS1	0.00066	17.1252123035026	Q5 - highly expressed
HDAC1	0.00241	8.95483186632122	Q5 - highly expressed
HDAC10	0.00744	6.74231386679244	Q5 - highly expressed
HDAC2	0.00032	2.75944465493544	Q4
HDAC3	0.00458	11.3038109940332	Q5 - highly expressed
HDAC5	0.00299	1.8236278251843	Q4
HDAC7	0.00367	0.750050501268435	Q3
HDAC9	0.01064	0.0176725059740432	Q1 - lowly expressed
HDDC2	0.08737	0.906537406609976	Q3
HDGF	0.01339	6.56406091061433	Q5 - highly expressed
HDGFL2	0.00179	3.84553426192948	Q4
HDGFL3	0.00737	0.251537573249812	Q2
HDHD2	0.01587	0.412237989407942	Q2
HDHD5	0.03543	1.54165343528678	Q4
HDLBP	0.00075	9.16758828113817	Q5 - highly expressed
HEATR1	0.00083	3.50251761061518	Q4
HEATR3	0.0104	0.774057012343823	Q3
HEATR5B	0.01036	0.396449587530411	Q2
HEATR6	0.00308	0.424710069131836	Q2
HECTD1	0.00205	1.0084301633038	Q3
HECTD4	0.02469	0.258658167172197	Q2
HECW2	0.01333	0.0609812354061478	Q1 - lowly expressed
HELLS	0.0011	1.37723186516856	Q3
HELQ	0.05447	0.245411101856043	Q2
HELZ	0.00113	0.174443281913424	Q1 - lowly expressed
HEMK1	0.0298	0.894252109036955	Q3
HERC1	0.01151	0.676087965143814	Q3
HERC2	0.00375	0.458425870236626	Q2
HERC3	0.00391	0.0788836713611359	Q1 - lowly expressed
HERC4	0.00893	0.553176736012974	Q2
HERC5	0.00241	2.8284175853624	Q4
HERC6	0.00698	0.405355760082316	Q2
HERPUD1	0.00074	18.2651368736441	Q5 - highly expressed
HERPUD2	0.0045	0.320141393795271	Q2
HES7	0.28571	0.33206694993708	Q2
HEXA	0.01328	3.47035777321542	Q4
HEXB	0.00157	0.978920559913569	Q3
HEXD	0.04701	0.627258794166288	Q3
HGS	0.00058	4.69385703688818	Q5 - highly expressed
HGSNAT	0.00602	0.256448223657168	Q2
HIBCH	0.00425	0.437416112441145	Q2
HIF1A	0.00297	1.71501076342788	Q4
HIF1AN	0.00314	0.771891257731999	Q3
HIKESHI	0.02963	1.08020398324795	Q3
HILPDA	0.01802	4.75986253373009	Q5 - highly expressed
HINFP	0.03704	1.21749908758421	Q3
HINT1	0.01456	2.53028933960992	Q4
HINT2	0.02544	15.1372619261349	Q5 - highly expressed
HINT3	0.0101	0.302192091408945	Q2
HIPK1	0.00316	0.404257177313321	Q2
HIPK2	0.00358	0.134656651063557	Q1 - lowly expressed
HIPK3	0.00251	0.290732854885343	Q2
HIRA	0.02039	0.66139720574819	Q3
HIVEP3	0.16176	0.0119700980609526	Q1 - lowly expressed
HJURP	0.00366	1.32868152849905	Q3
HK2	0.00115	1.93822574550948	Q4
HLA-A	0.00752	44.5148389304809	Q5 - highly expressed
HLA-B	7e-04	119.273557789166	Q5 - highly expressed
HLA-C	0.00319	112.006262502133	Q5 - highly expressed
HLA-DMA	0.00292	7.26944639840812	Q5 - highly expressed
HLA-DMB	0.00516	12.7820646577844	Q5 - highly expressed
HLA-DOA	0.01531	3.07338799910091	Q4
HLA-DPA1	0.00092	20.967222909942	Q5 - highly expressed
HLA-DPB1	0.00395	8.39854168418113	Q5 - highly expressed
HLA-DRA	0.00089	347.882957891566	Q5 - highly expressed
HLA-DRB1	0.02794	107.962661777466	Q5 - highly expressed
HLA-DRB5	0.11118	15.9463012523655	Q5 - highly expressed
HLA-E	0.00089	167.364106725208	Q5 - highly expressed
HLA-F	0.02438	15.1035223508862	Q5 - highly expressed
HLCS	0.00893	0.0242066442496369	Q1 - lowly expressed
HLTF	0.00114	1.33757458337886	Q3
HM13	0.01347	2.53683654174825	Q4
HMBOX1	0.05652	0.0507087612325824	Q1 - lowly expressed
HMG20B	0.00128	9.62866576405408	Q5 - highly expressed
HMGA1	0.00085	37.6824746059452	Q5 - highly expressed
HMGB2	0.00118	165.426607876698	Q5 - highly expressed
HMGCL	0.00317	1.55580075007746	Q4
HMGCR	0.00058	5.81332769329567	Q5 - highly expressed
HMGCS1	0.00536	5.02528715758255	Q5 - highly expressed
HMGN1	0.01984	31.8930514364821	Q5 - highly expressed
HMGN2	0.00181	162.701737071362	Q5 - highly expressed
HMGN3	0.00034	7.86244015420759	Q5 - highly expressed
HMGN4	0.0367	0.978746603070625	Q3
HMGXB3	0.00576	1.00075869931834	Q3
HMGXB4	0.00437	0.415387820658828	Q2
HMSD	0.00515	0.497113529354707	Q2
HNF1B	0.01173	0.751571145083259	Q3
HNF4G	0.06667	0.0143551195150438	Q1 - lowly expressed
HNRNPA1	6e-05	505.090486269536	Q5 - highly expressed
HNRNPA2B1	0.00622	71.5302025580419	Q5 - highly expressed
HNRNPA3	2e-04	86.3106454419367	Q5 - highly expressed
HNRNPAB	0.00036	41.7040854291273	Q5 - highly expressed
HNRNPD	0.00016	26.2987427026932	Q5 - highly expressed
HNRNPDL	0.01091	42.6912684597756	Q5 - highly expressed
HNRNPH1	0.00144	25.3631849024252	Q5 - highly expressed
HNRNPH3	0.00871	21.4036658972441	Q5 - highly expressed
HNRNPK	0.00069	144.951930161485	Q5 - highly expressed
HNRNPL	0.00313	43.8833759810766	Q5 - highly expressed
HNRNPLL	0.00516	0.79501378741717	Q3
HNRNPM	0.00046	16.2576375455426	Q5 - highly expressed
HNRNPR	0.00089	5.04544661982314	Q5 - highly expressed
HNRNPU	0.00393	36.3240947691982	Q5 - highly expressed
HNRNPUL1	0.00029	7.61389747033073	Q5 - highly expressed
HNRNPUL2	0.00297	26.1571965103079	Q5 - highly expressed
HOMEZ	0.10256	0.102275219772326	Q1 - lowly expressed
HOOK1	0.00322	0.361563485076428	Q2
HOOK2	0.00074	1.32254005506183	Q3
HOXB2	0.18182	0.111788536257215	Q1 - lowly expressed
HP1BP3	0.00778	2.97316893107864	Q4
HPF1	0.00844	1.24093049303782	Q3
HPS1	0.02377	2.25823333736467	Q4
HPS3	0.01938	1.06903746284493	Q3
HPS4	0.02326	0.708083061528927	Q3
HPS5	0.00193	1.24510111218846	Q3
HROB	0.05202	0.552759107913833	Q2
HSCB	0.0393	1.6099262437288	Q4
HSD17B11	0.00478	0.40667305218956	Q2
HSD17B12	0.00159	0.372656366118104	Q2
HSD17B4	0.00065	1.08237255485105	Q3
HSD17B7	0.0504	1.61248671985862	Q4
HSD17B8	0.00247	16.9476206552622	Q5 - highly expressed
HSDL1	0.04167	0.148872520771871	Q1 - lowly expressed
HSDL2	0.00485	0.704805869021017	Q3
HSF1	0.00362	4.50174892568027	Q5 - highly expressed
HSF4	0.00826	1.913715788436	Q4
HSH2D	0.05785	1.71938375854842	Q4
HSP90AA1	0.00016	18.7350656843765	Q5 - highly expressed
HSP90AB1	6e-05	310.421047433885	Q5 - highly expressed
HSP90B1	0.00097	75.2835813643143	Q5 - highly expressed
HSPA12A	0.07143	0.00337771241547398	Q1 - lowly expressed
HSPA14	0.00354	1.68804795026476	Q4
HSPA4	0.00478	6.44432959243729	Q5 - highly expressed
HSPA8	0.00021	312.763200099397	Q5 - highly expressed
HSPA9	0.00187	37.0855018673694	Q5 - highly expressed
HSPB11	0.00072	3.90010778678289	Q4
HSPBAP1	0.02532	0.0843170107183847	Q1 - lowly expressed
HSPD1	0.00043	47.5670916937684	Q5 - highly expressed
HSPE1	0.02859	89.5496278928152	Q5 - highly expressed
HSPH1	0.00044	10.3293851051776	Q5 - highly expressed
HTRA2	0.00346	20.1774633432496	Q5 - highly expressed
HTT	0.00305	2.16344352205482	Q4
HVCN1	0.00303	1.52783142210464	Q4
HYKK	0.08333	0.0201834098674816	Q1 - lowly expressed
HYOU1	0.00119	29.2917063343297	Q5 - highly expressed
IAH1	0.00117	2.21965303821917	Q4
IARS1	0.00408	5.83572169358921	Q5 - highly expressed
IBTK	0.01113	1.27667697816902	Q3
ICA1	0.064	0.0288822362394723	Q1 - lowly expressed
ICAM1	0.0011	3.35340700167763	Q4
ICAM2	0.00198	1.6227117604383	Q4
ICAM3	0.00653	24.6401708666138	Q5 - highly expressed
ICE1	0.00685	0.406475724416282	Q2
ICE2	0.02804	0.591437343095216	Q2
ICMT	0.12871	0.964558081596416	Q3
IDH2	0.00085	16.9858211506342	Q5 - highly expressed
IDH3B	0.0089	25.6599320046811	Q5 - highly expressed
IDI1	0.00255	8.62270580627144	Q5 - highly expressed
IFFO1	0.00546	0.727453925191773	Q3
IFFO2	0.01053	0.293275317533238	Q2
IFI16	0.00351	5.27606888856035	Q5 - highly expressed
IFI27L1	0.00746	0.594080600597245	Q2
IFI30	0.00019	143.638790275811	Q5 - highly expressed
IFI35	0.01163	13.6711565477051	Q5 - highly expressed
IFI44	0.02478	10.9646620743113	Q5 - highly expressed
IFI44L	0.014	6.69425212341709	Q5 - highly expressed
IFI6	0.00043	13.2769698242204	Q5 - highly expressed
IFIH1	0.00142	3.47700927834424	Q4
IFIT3	0.00532	0.240602008893402	Q2
IFITM2	0.05195	1.7011018366865	Q4
IFITM3	0.07826	0.787708995852485	Q3
IFNAR1	0.00288	1.44563077973559	Q3
IFNAR2	0.01311	1.19647591939013	Q3
IFNGR2	0.00178	1.02443813164419	Q3
IFRD1	0.00679	0.727947729059745	Q3
IFRD2	0.00489	12.3525370574758	Q5 - highly expressed
IFT140	0.0125	0.0906331686493715	Q1 - lowly expressed
IFT172	0.00303	0.669966720539986	Q3
IFT27	0.00508	0.981609489375185	Q3
IFT52	0.00742	0.607569253044202	Q3
IFT57	0.00277	0.584157951801075	Q2
IFT80	0.00906	0.206717601015987	Q1 - lowly expressed
IFT81	0.00538	0.197355395457949	Q1 - lowly expressed
IFT88	0.00862	0.134670324338781	Q1 - lowly expressed
IGF2BP3	0.00205	0.20806021460498	Q1 - lowly expressed
IGF2R	0.00074	1.30226662965251	Q3
IGFLR1	0.06494	3.46278074169171	Q4
IGHMBP2	0.01132	0.359013215029377	Q2
IKBKB	0.02047	1.3209155020947	Q3
IKBKE	0.00955	1.24048466193037	Q3
IKZF1	0.01463	0.203749967224352	Q1 - lowly expressed
IKZF2	0.04645	0.124158800152314	Q1 - lowly expressed
IKZF5	0.01389	0.273368861927122	Q2
IL10	0.04687	1.1715351722888	Q3
IL10RA	0.05789	0.575230749331332	Q2
IL12RB1	0.03349	0.529155997151137	Q2
IL15	0.00413	0.144509898679338	Q1 - lowly expressed
IL15RA	0.01365	0.398979449429691	Q2
IL16	0.02403	0.564156422415797	Q2
IL17RA	0.00826	0.359180346716054	Q2
IL17RB	0.02341	1.70967377038691	Q4
IL18BP	0.01266	0.756648304263183	Q3
IL18R1	0.06186	0.140590998486263	Q1 - lowly expressed
IL19	0.29412	0.0327206606383405	Q1 - lowly expressed
IL21R	0.01434	1.43352077742365	Q3
IL23A	0.06186	0.636128551983872	Q3
IL27RA	0.00291	1.89074276846195	Q4
IL2RB	0.00209	1.41590758070684	Q3
IL4I1	0.00115	3.30501945767793	Q4
IL4R	0.01724	0.382727517260274	Q2
IL6ST	0.01155	0.31241726242979	Q2
IL7	0.02041	0.0398010686247863	Q1 - lowly expressed
ILDR1	0.05085	0.227646344356295	Q2
ILF2	0.00025	54.8274668100246	Q5 - highly expressed
ILF3	0.00417	10.5140026534017	Q5 - highly expressed
ILKAP	0.01271	1.70985431771052	Q4
ILRUN	0.01966	0.51906950767421	Q2
ILVBL	0.00173	3.24226653008714	Q4
IMMP1L	0.02899	0.168301790754237	Q1 - lowly expressed
IMMT	0.00411	4.02436874979534	Q4
IMP4	0.00057	19.6781627520878	Q5 - highly expressed
IMPA1	0.00369	1.13363402871821	Q3
IMPDH1	0.00229	3.98382950910196	Q4
IMPDH2	0.00041	145.902058395463	Q5 - highly expressed
INAFM2	0.99999	0.0311203514942978	Q1 - lowly expressed
INCENP	0.01474	2.51320608268039	Q4
INF2	0.00268	1.01073833316801	Q3
ING4	0.00318	1.75192940233091	Q4
ING5	0.08407	0.462943419353734	Q2
INO80	0.00232	0.386425092682526	Q2
INO80B	0.00484	6.70869917762465	Q5 - highly expressed
INO80E	0.00539	4.2708179565225	Q4
INPP1	0.02198	0.390437725523629	Q2
INPP4A	0.01126	0.31291141964171	Q2
INPP5A	0.00741	0.090287878801047	Q1 - lowly expressed
INPP5B	0.01125	0.943383447200146	Q3
INPP5D	0.00163	1.62989194056236	Q4
INPP5E	0.00952	0.66940502013059	Q3
INPP5K	0.00173	1.24066412513698	Q3
INPPL1	0.00242	8.86693327373598	Q5 - highly expressed
INSIG1	0.00261	10.0044761048041	Q5 - highly expressed
INSIG2	0.02191	1.82117251010342	Q4
INSR	0.00185	0.155297337430147	Q1 - lowly expressed
INTS1	0.00076	4.08303919561022	Q4
INTS10	0.00962	1.5951625780918	Q4
INTS11	0.00155	9.56744131096422	Q5 - highly expressed
INTS12	0.0045	0.133780188264373	Q1 - lowly expressed
INTS13	0.00456	4.28174967541341	Q4
INTS14	0.00118	1.8030256192345	Q4
INTS15	0.00581	0.643850787595967	Q3
INTS3	0.00812	4.97126143736827	Q5 - highly expressed
INTS4	0.01092	0.537330966433416	Q2
INTS6	0.00449	0.7308314422462	Q3
INTS7	0.00258	0.812617680330745	Q3
INTS8	0.00438	1.90284063889714	Q4
INTS9	0.00267	0.464792031019319	Q2
INVS	0.04624	0.122886331925092	Q1 - lowly expressed
IP6K2	0.00251	0.708181868461177	Q3
IPCEF1	0.01222	0.111702356066995	Q1 - lowly expressed
IPO11	0.00139	0.263920772119716	Q2
IPO4	0.00128	20.8437346152871	Q5 - highly expressed
